fact_purchased_orders_link_to_ops,fact_purchased_orders_exposed_order_id,fact_purchased_orders_order_id,dim_users_link_to_ops,dim_users_user_id,fact_purchased_orders_purchased_date,dim_users_created_date,fact_purchased_items_total_base_revenue_excluding_refund,fact_purchased_items_total_estimated_cost
https://ops.curated.com/orders/AgAAACkAByLuTjZiQd2fl_aJnYoVpQ,82175-09653,urn:order:0722ee4e-3662-41dd-9f97-f6899d8a15a5,https://ops.curated.com/consumers/AgAAAAEA5IPoTKYWTgqbMh0TmLF1zw,urn:user:e483e84c-a616-4e0a-9b32-1d1398b175cf,2022-12-23,2022-12-23,365.67,234.36
https://ops.curated.com/orders/AgAAACkAmc71xFqCSwiD7w_ChnroWg,76254-84785,urn:order:99cef5c4-5a82-4b08-83ef-0fc2867ae85a,https://ops.curated.com/consumers/AgAAAAEALXYmJJSYSE2aVy7QHdV-UQ,urn:user:2d762624-9498-484d-9a57-2ed01dd57e51,2022-11-28,2022-01-01,365.25,228.75
https://ops.curated.com/orders/AgAAACkA_9fxocRKRL2tOsbyerdj0A,75562-43092,urn:order:ffd7f1a1-c44a-44bd-ad3a-c6f27ab763d0,https://ops.curated.com/consumers/AgAAAAEAFpgp_uWYRK-nglDAKSoRDw,urn:user:169829fe-e598-44af-a782-50c0292a110f,2022-11-28,2022-01-03,365.16,245.56
https://ops.curated.com/orders/AgAAACkADRqgDhJ0TLad2oLNbLhIkA,57228-24320,urn:order:0d1aa00e-1274-4cb6-9dda-82cd6cb84890,https://ops.curated.com/consumers/AgAAAAEAuAk0cMSbSDS5aTWL7z7tXw,urn:user:b8093470-c49b-4834-b969-358bef3eed5f,2022-12-07,2022-12-03,364.99,246.49
https://ops.curated.com/orders/AgAAACkA4fX26JNYRAOGzzfX1uw3wQ,30769-24098,urn:order:e1f5f6e8-9358-4403-86cf-37d7d6ec37c1,https://ops.curated.com/consumers/AgAAAAEA6eOlFo8mS1y-YbRwRyuUYA,urn:user:e9e3a516-8f26-4b5c-be61-b470472b9460,2022-12-31,2022-12-26,364.96,254.38
https://ops.curated.com/orders/AgAAACkAQmEv7g3MQa2l5aDlgX0DWA,74277-96190,urn:order:42612fee-0dcc-41ad-a5e5-a0e5817d0358,https://ops.curated.com/consumers/AgAAAAEAZX3-Gk2DQAmFcMg5pRxHWA,urn:user:657dfe1a-4d83-4009-8570-c839a51c4758,2022-11-29,2022-11-28,364.96,250.91
https://ops.curated.com/orders/AgAAACkAq83TDp1FQhKwdYQ-00QKwA,95454-79296,urn:order:abcdd30e-9d45-4212-b075-843ed3440ac0,https://ops.curated.com/consumers/AgAAAAEAzmqsLnsbRL2HknnaRjoyMw,urn:user:ce6aac2e-7b1b-44bd-8792-79da463a3233,2022-12-26,2022-12-26,364.94,308.7045
https://ops.curated.com/orders/AgAAACkAwDr7tVPOTPO7ZwKPUTxR4w,97609-98400,urn:order:c03afbb5-53ce-4cf3-bb67-028f513c51e3,https://ops.curated.com/consumers/AgAAAAEACua5tkW_QF6WXWX05jZR8A,urn:user:0ae6b9b6-45bf-405e-965d-65f4e63651f0,2022-12-13,2021-10-12,364.90999999999997,224.01314
https://ops.curated.com/orders/AgAAACkAmN-M-ESeScGTQkX6dKNxPQ,65330-06910,urn:order:98df8cf8-449e-49c1-9342-45fa74a3713d,https://ops.curated.com/consumers/AgAAAAEA1m0Rr25TTzqpLSF_2Vf1QQ,urn:user:d66d11af-6e53-4f3a-a92d-217fd957f541,2022-12-30,2022-12-28,364.9,310.165
https://ops.curated.com/orders/AgAAACkAB56Eo4QsSGGDYpjgXV9lew,54174-11834,urn:order:079e84a3-842c-4861-8362-98e05d5f657b,https://ops.curated.com/consumers/AgAAAAEAXfqLuOwhQMGBINYReUJAWQ,urn:user:5dfa8bb8-ec21-40c1-8120-d61179424059,2022-12-20,2022-12-20,364.89,300.079
https://ops.curated.com/orders/AgAAACkAJ38_zYbeSsmShMdhHqPeKQ,12070-58454,urn:order:277f3fcd-86de-4ac9-9284-c7611ea3de29,https://ops.curated.com/consumers/AgAAAAEABUl3o_L2Rx-sYvRpvwNVdA,urn:user:054977a3-f2f6-471f-ac62-f469bf035574,2022-11-28,2022-11-27,364.46,638.69
https://ops.curated.com/orders/AgAAACkAJR-B7WzBScG168y6NRRIgg,36682-72143,urn:order:251f81ed-6cc1-49c1-b5eb-ccba35144882,https://ops.curated.com/consumers/AgAAAAEANERafshFR-CItbHFgznIzA,urn:user:34445a7e-c845-47e0-88b5-b1c58339c8cc,2022-11-28,2022-11-05,363.99,202.99
https://ops.curated.com/orders/AgAAACkADtM9i1YDSXKoKe4Z9RsJ0w,80565-55206,urn:order:0ed33d8b-5603-4972-a829-ee19f51b09d3,https://ops.curated.com/consumers/AgAAAAEAkrCl9-J2T6O8O2J4gD7beQ,urn:user:92b0a5f7-e276-4fa3-bc3b-6278803edb79,2022-12-11,2022-12-01,363.89,152.9
https://ops.curated.com/orders/AgAAACkAGN9cxs2hSR-FInqffbizWA,74035-89814,urn:order:18df5cc6-cda1-491f-8522-7a9f7db8b358,https://ops.curated.com/consumers/AgAAAAEAQR5I1bp1SWC1FWaJH1HEtQ,urn:user:411e48d5-ba75-4960-b515-66891f51c4b5,2022-12-05,2022-11-17,363.66,227.2
https://ops.curated.com/orders/AgAAACkAWXspAaNqTbGGBkPpX7BhpQ,99751-90814,urn:order:597b2901-a36a-4db1-8606-43e95fb061a5,https://ops.curated.com/consumers/AgAAAAEAd554uwe2Toin3oI1e9rc1w,urn:user:779e78bb-07b6-4e88-a7de-82357bdadcd7,2022-12-30,2022-10-24,361.93,210
https://ops.curated.com/orders/AgAAACkAYeGNQOzSSzqLjOFl-1QG6Q,10552-57851,urn:order:61e18d40-ecd2-4b3a-8b8c-e165fb5406e9,https://ops.curated.com/consumers/AgAAAAEAxDO5ui_TRkCjQKOroVTOIg,urn:user:c433b9ba-2fd3-4640-a340-a3aba154ce22,2022-11-28,2022-11-28,361.90999999999991,546.2175
https://ops.curated.com/orders/AgAAACkAeXDvrF7ST3SpYF49RVholw,92436-80836,urn:order:7970efac-5ed2-4f74-a960-5e3d45586897,https://ops.curated.com/consumers/AgAAAAEADut_hfh8RQ-5_OO_vgtLYw,urn:user:0eeb7f85-f87c-450f-b9fc-e3bfbe0b4b63,2022-11-29,2020-01-30,360,298.8
https://ops.curated.com/orders/AgAAACkA7geSgG1eT9qafhIdYKfF4Q,60439-12340,urn:order:ee079280-6d5e-4fda-9a7e-121d60a7c5e1,https://ops.curated.com/consumers/AgAAAAEAmPaJNuynSC6pP4EgY-5hbg,urn:user:98f68936-eca7-482e-a93f-812063ee616e,2022-12-31,2022-12-31,360,298.8
https://ops.curated.com/orders/AgAAACkAwnfI4oSxRTufeeaUoCAs4g,98164-24084,urn:order:c277c8e2-84b1-453b-9f79-e694a0202ce2,https://ops.curated.com/consumers/AgAAAAEAFzjLTUOlSAK3nO5sLK0obw,urn:user:1738cb4d-43a5-4802-b79c-ee6c2cad286f,2022-12-08,2022-02-12,360,201.6
https://ops.curated.com/orders/AgAAACkANzg1ahz4RqS1gmoO6n9cQw,64267-43935,urn:order:3738356a-1cf8-46a4-b582-6a0eea7f5c43,https://ops.curated.com/consumers/AgAAAAEAo05wzQMYSCiLTc9CI49-cw,urn:user:a34e70cd-0318-4828-8b4d-cf42238f7e73,2022-12-15,2022-10-21,360,298.8
https://ops.curated.com/orders/AgAAACkAlwsKTH_QTr-NFHl8oU2rYg,11581-77453,urn:order:970b0a4c-7fd0-4ebf-8d14-797ca14dab62,https://ops.curated.com/consumers/AgAAAAEARfaD8wlXRlu0idG5U089Xw,urn:user:45f683f3-0957-465b-b489-d1b9534f3d5f,2022-11-28,2022-11-17,359.99,305.99
https://ops.curated.com/orders/AgAAACkA30NZFo9sQvyfWK9zK0bmhA,14311-93052,urn:order:df435916-8f6c-42fc-9f58-af732b46e684,https://ops.curated.com/consumers/AgAAAAEAV7VCESBvSgOO6cI2s0gWDQ,urn:user:57b54211-206f-4a03-8ee9-c236b348160d,2022-11-28,2022-03-09,359.99,382.49
https://ops.curated.com/orders/AgAAACkAXgQE_4NVRiii_KOarkjnnQ,74464-15303,urn:order:5e0404ff-8355-4628-a2fc-a39aae48e79d,https://ops.curated.com/consumers/AgAAAAEAaCSNh7DPQsq-Kj8uSPwVhQ,urn:user:68248d87-b0cf-42ca-be2a-3f2e48fc1585,2022-12-06,2022-12-04,359.99,305.99
https://ops.curated.com/orders/AgAAACkAM3783gDKS3m8mLa5T0gz8w,76940-58008,urn:order:337efcde-00ca-4b79-bc98-b6b94f4833f3,https://ops.curated.com/consumers/AgAAAAEAt6_vPU-HQYGAvCFPwaThdQ,urn:user:b7afef3d-4f87-4181-80bc-214fc1a4e175,2022-12-07,2022-11-30,359.99,305.99
https://ops.curated.com/orders/AgAAACkA3jXCV_M-TaOk-EFkhMC2Ag,27896-35359,urn:order:de35c257-f33e-4da3-a4f8-416484c0b602,https://ops.curated.com/consumers/AgAAAAEApqSG3cfKROCYnVJhc8F7Xw,urn:user:a6a486dd-c7ca-44e0-989d-526173c17b5f,2022-12-30,2022-10-28,359.99,199.08
https://ops.curated.com/orders/AgAAACkAiuF12wZGT5GwOGYoFGB7Bg,47494-62600,urn:order:8ae175db-0646-4f91-b038-662814607b06,https://ops.curated.com/consumers/AgAAAAEARD5M-5j1QIGFiTL-6DkLfw,urn:user:443e4cfb-98f5-4081-8589-32fee8390b7f,2022-12-24,2022-12-24,359.99,339.9915
https://ops.curated.com/orders/AgAAACkAzLGqV_uxRK670t-j8fHrCQ,58305-93391,urn:order:ccb1aa57-fbb1-44ae-bbd2-dfa3f1f1eb09,https://ops.curated.com/consumers/AgAAAAEARbmFYCmFRKiX_PvCUnzuAA,urn:user:45b98560-2985-44a8-97fc-fbc2527cee00,2022-12-12,2022-12-10,359.99,305.99
https://ops.curated.com/orders/AgAAACkATaMYGopAQ-asXajZl1AeTg,22510-67308,urn:order:4da3181a-8a40-43e6-ac5d-a8d997501e4e,https://ops.curated.com/consumers/AgAAAAEAw-s4WMbTRD-Fd3sYPwLpLA,urn:user:c3eb3858-c6d3-443f-8577-7b183f02e92c,2022-12-20,2022-12-20,359.99,305.99
https://ops.curated.com/orders/AgAAACkA0fxgwMmMSSa8YoHUnpMEUg,52738-68510,urn:order:d1fc60c0-c98c-4926-bc62-81d49e930452,https://ops.curated.com/consumers/AgAAAAEAeyWXoT8eRnC5RTSgk7Uv4Q,urn:user:7b2597a1-3f1e-4670-b945-34a093b52fe1,2022-12-23,2019-10-29,359.99,199.08
https://ops.curated.com/orders/AgAAACkAHAyBRTnITSmlo1vbkkM2PA,60230-57000,urn:order:1c0c8145-39c8-4d29-a5a3-5bdb9243363c,https://ops.curated.com/consumers/AgAAAAEAtct4loyuRGmsU5yysEiE0w,urn:user:b5cb7896-8cae-4469-ac53-9cb2b04884d3,2022-12-04,2022-11-19,359.99,339.99
https://ops.curated.com/orders/AgAAACkA1wJGXxjsQwmnTBvQCixNrg,61258-10075,urn:order:d702465f-18ec-4309-a74c-1bd00a2c4dae,https://ops.curated.com/consumers/AgAAAAEAivyyOcWsQMKVK_edow9C7g,urn:user:8afcb239-c5ac-40c2-952b-f79da30f42ee,2022-12-08,2022-11-29,359.99,325.74
https://ops.curated.com/orders/AgAAACkAtlMikocdQMKiTYR_gt8HWg,96148-19045,urn:order:b6532292-871d-40c2-a24d-847f82df075a,https://ops.curated.com/consumers/AgAAAAEAHj79_jrFSg2m4v2K2IPAZA,urn:user:1e3efdfe-3ac5-4a0d-a6e2-fd8ad883c064,2022-11-28,2022-11-27,359.99,201.6
https://ops.curated.com/orders/AgAAACkAz_RYdK6xTwe52TRIZ_SPbw,68809-04716,urn:order:cff45874-aeb1-4f07-b9d9-344867f48f6f,https://ops.curated.com/consumers/AgAAAAEAYePVrMllTwymbllDnswO5w,urn:user:61e3d5ac-c965-4f0c-a66e-59439ecc0ee7,2022-12-02,2022-12-02,359.99,305.99
https://ops.curated.com/orders/AgAAACkAc8GDjKlZSkq5HHbkLfPF9g,06803-87676,urn:order:73c1838c-a959-4a4a-b91c-76e42df3c5f6,https://ops.curated.com/consumers/AgAAAAEAdgIRI5A1Td6ojTb8tyDHdQ,urn:user:76021123-9035-4dde-a88d-36fcb720c775,2022-12-06,2022-11-30,359.99,305.99
https://ops.curated.com/orders/AgAAACkA-tlWfpMoQQGpUen2nucLmg,54532-46291,urn:order:fad9567e-9328-4101-a951-e9f69ee70b9a,https://ops.curated.com/consumers/AgAAAAEAUlurGo70R_msHboR827a1A,urn:user:525bab1a-8ef4-47f9-ac1d-ba11f36edad4,2022-12-08,2022-12-07,359.99,330.84614
https://ops.curated.com/orders/AgAAACkA-6mk4qfwQ6WVqHSYBojtWQ,41428-43436,urn:order:fba9a4e2-a7f0-43a5-95a8-74980688ed59,https://ops.curated.com/consumers/AgAAAAEA0aQR_H76TsiIBtoiTFOBeQ,urn:user:d1a411fc-7efa-4ec8-8806-da224c538179,2022-12-10,2022-01-22,359.99,199.08
https://ops.curated.com/orders/AgAAACkAUE8Xlm3uQwa5CvJ2ElFK_w,33083-43128,urn:order:504f1796-6dee-4306-b90a-f27612514aff,https://ops.curated.com/consumers/AgAAAAEA8cx-GlDARPyPBtL9QAg_oQ,urn:user:f1cc7e1a-50c0-44fc-8f06-d2fd40083fa1,2023-01-01,2023-01-01,359.99,307.16
https://ops.curated.com/orders/AgAAACkA82Ofkh97S2mdU47wehaPAg,80709-26462,urn:order:f3639f92-1f7b-4b69-9d53-8ef07a168f02,https://ops.curated.com/consumers/AgAAAAEAbooFicRMRJOxwWuntebGMA,urn:user:6e8a0589-c44c-4493-b1c1-6ba7b5e6c630,2022-12-11,2022-12-11,359.99,305.99
https://ops.curated.com/orders/AgAAACkAR6TWrUFOT-W2yFvY0a7I3g,85145-18940,urn:order:47a4d6ad-414e-4fe5-b6c8-5bd8d1aec8de,https://ops.curated.com/consumers/AgAAAAEACYdPyiq8TWa72aQxQzvIqw,urn:user:09874fca-2abc-4d66-bbd9-a431433bc8ab,2022-11-28,2022-11-28,359.99,339.99
https://ops.curated.com/orders/AgAAACkAvg1SfUeVTzqmlMPavOCYvA,76441-69651,urn:order:be0d527d-4795-4f3a-a694-c3dabce098bc,https://ops.curated.com/consumers/AgAAAAEAJoGwcL0AQgGB056KIeCOdQ,urn:user:2681b070-bd00-4201-81d3-9e8a21e08e75,2022-12-02,2022-12-01,359.99,199.08
https://ops.curated.com/orders/AgAAACkARtOmyfJoTYaA4UYZPElPzQ,08907-35819,urn:order:46d3a6c9-f268-4d86-80e1-46193c494fcd,https://ops.curated.com/consumers/AgAAAAEAVXH_cK0JRgOsfGaSaPAJvA,urn:user:5571ff70-ad09-4603-ac7c-669268f009bc,2022-12-26,2022-01-24,359.99,199.08
https://ops.curated.com/orders/AgAAACkAIaXky4POTHCf-sIEpxlYlA,66797-25011,urn:order:21a5e4cb-83ce-4c70-9ffa-c204a7195894,https://ops.curated.com/consumers/AgAAAAEA1puhEZtCTLOaVpsdivx3Lw,urn:user:d69ba111-9b42-4cb3-9a56-9b1d8afc772f,2022-12-27,2022-12-20,359.99,339.99
https://ops.curated.com/orders/AgAAACkAXt_iZHa-TSGqSZvynX1iCg,36024-14495,urn:order:5edfe264-76be-4d21-aa49-9bf29d7d620a,https://ops.curated.com/consumers/AgAAAAEA_OHYs2mfQTiiqbzzxpDcmQ,urn:user:fce1d8b3-699f-4138-a2a9-bcf3c690dc99,2022-12-06,2022-12-06,359.99,339.99
https://ops.curated.com/orders/AgAAACkAxPB2iuN4TdiH9W6NXhGZ9w,91213-39486,urn:order:c4f0768a-e378-4dd8-87f5-6e8d5e1199f7,https://ops.curated.com/consumers/AgAAAAEArA7y5axoQoiItvJSE7RwQA,urn:user:ac0ef2e5-ac68-4288-88b6-f25213b47040,2022-12-11,2022-12-10,359.99,305.99
https://ops.curated.com/orders/AgAAACkA7qkojalyTVqFFP39-sNb7w,88490-63240,urn:order:eea9288d-a972-4d5a-8514-fdfdfac35bef,https://ops.curated.com/consumers/AgAAAAEA6HnUsI8MQ8G2OQXQtwEl9g,urn:user:e879d4b0-8f0c-43c1-b639-05d0b70125f6,2022-12-12,2022-12-12,359.98,325.49
https://ops.curated.com/orders/AgAAACkAw9S3O_vaQdikZjY3Y_AKYg,52749-99516,urn:order:c3d4b73b-fbda-41d8-a466-363763f00a62,https://ops.curated.com/consumers/AgAAAAEAyqGaU5ZmSkG9Ix59bvQy2A,urn:user:caa19a53-9666-4a41-bd23-1e7d6ef432d8,2022-12-01,2022-11-27,359.98,325.49
https://ops.curated.com/orders/AgAAACkA629CZkKfRYqn-KlEuhraaQ,03405-22258,urn:order:eb6f4266-429f-458a-a7f8-a944ba1ada69,https://ops.curated.com/consumers/AgAAAAEAFiH1q4bvQbuU7lRQ5gVlnw,urn:user:1621f5ab-86ef-41bb-94ee-5450e605659f,2022-12-06,2022-12-06,359.98,325.49
https://ops.curated.com/orders/AgAAACkAVErzWaDhS_iAmSXk1-25Cw,89742-00974,urn:order:544af359-a0e1-4bf8-8099-25e4d7edb90b,https://ops.curated.com/consumers/AgAAAAEANlitull0RZWlVR-8OVEqug,urn:user:3658adba-5974-4595-a555-1fbc39512aba,2022-12-06,2022-11-16,359.98,325.49
https://ops.curated.com/orders/AgAAACkAwMHuWIO_STWrcCUgoeEJCQ,29827-54485,urn:order:c0c1ee58-83bf-4935-ab70-2520a1e10909,https://ops.curated.com/consumers/AgAAAAEAQdc0gliwRlGSopVUGUOvqA,urn:user:41d73482-58b0-4651-92a2-95541943afa8,2022-11-30,2022-11-21,359.98,325.49
https://ops.curated.com/orders/AgAAACkAziTK1rD3Tryt3ZxuqspSng,83552-56471,urn:order:ce24cad6-b0f7-4ebc-addd-9c6eaaca529e,https://ops.curated.com/consumers/AgAAAAEAxUPTmRNLR9CzsdmmTJeRKw,urn:user:c543d399-134b-47d0-b3b1-d9a64c97912b,2022-12-23,2017-11-27,359.97,509.96
https://ops.curated.com/orders/AgAAACkA_7PTe_DZRJiLaiH2VjosPA,82823-92349,urn:order:ffb3d37b-f0d9-4498-8b6a-21f6563a2c3c,https://ops.curated.com/consumers/AgAAAAEA1EQNerb_RLOmZBOM-rErqQ,urn:user:d4440d7a-b6ff-44b3-a664-138cfab12ba9,2022-11-28,2021-11-15,359.96,224.36
https://ops.curated.com/orders/AgAAACkA1Cn-8RRTRE-d4U3IC0M33Q,47457-81402,urn:order:d429fef1-1453-444f-9de1-4dc80b4337dd,https://ops.curated.com/consumers/AgAAAAEA0Xuf8UAiSSmUXeE0PxEQSg,urn:user:d17b9ff1-4022-4929-945d-e1343f11104a,2022-11-28,2022-11-28,359.96,242.97
https://ops.curated.com/orders/AgAAACkAQJ_noJETRpyVUPUdyx2f4w,54375-90353,urn:order:409fe7a0-9113-469c-9550-f51dcb1d9fe3,https://ops.curated.com/consumers/AgAAAAEAJEEP8cAAQxWapO5BBrrp9w,urn:user:24410ff1-c000-4315-9aa4-ee4106bae9f7,2022-11-28,2022-11-28,359.96,235.69
https://ops.curated.com/orders/AgAAACkAeT2xx6n0RiutYbjYqrZqaw,28373-22408,urn:order:793db1c7-a9f4-462b-ad61-b8d8aab66a6b,https://ops.curated.com/consumers/AgAAAAEADAtIXeBoSduIXnkYVT9YBw,urn:user:0c0b485d-e068-49db-885e-7918553f5807,2022-11-30,2022-02-15,359.96,240
https://ops.curated.com/orders/AgAAACkA8zgPCuOMRIi5nZm6ELBHIQ,90048-53590,urn:order:f3380f0a-e38c-4488-b99d-99ba10b04721,https://ops.curated.com/consumers/AgAAAAEAssItZOyQRJaggQepwR06XQ,urn:user:b2c22d64-ec90-4496-a081-07a9c11d3a5d,2022-12-19,2022-11-26,359.96,215.97
https://ops.curated.com/orders/AgAAACkA-0FxmmcDSKWDwp9qN8HEvw,21150-65488,urn:order:fb41719a-6703-48a5-83c2-9f6a37c1c4bf,https://ops.curated.com/consumers/AgAAAAEAiEES4ca0QA6xTMWVWg_qgA,urn:user:884112e1-c6b4-400e-b14c-c5955a0fea80,2022-11-28,2022-11-28,359.96,235.69
https://ops.curated.com/orders/AgAAACkAj1cI8Sl8Th2Tg1SHWpwocA,65414-56081,urn:order:8f5708f1-297c-4e1d-9383-54875a9c2870,https://ops.curated.com/consumers/AgAAAAEAXHFxhnn2S8-wVJIINs6eRw,urn:user:5c717186-79f6-4bcf-b054-920836ce9e47,2022-12-18,2022-12-18,359.96,215.97
https://ops.curated.com/orders/AgAAACkAmj90m70PQT-RthQXnzeF7w,67463-55970,urn:order:9a3f749b-bd0f-413f-91b6-14179f3785ef,https://ops.curated.com/consumers/AgAAAAEAF-M4jYwATFyfNCTo9IVboQ,urn:user:17e3388d-8c00-4c5c-9f34-24e8f4855ba1,2022-11-28,2022-08-09,359.96,242.97
https://ops.curated.com/orders/AgAAACkAbNHzPCspQpmWbPsmO2SnJA,57399-63308,urn:order:6cd1f33c-2b29-4299-966c-fb263b64a724,https://ops.curated.com/consumers/AgAAAAEAu5Q1kvTLSASL7vKDsx41yg,urn:user:bb943592-f4cb-4804-8bee-f283b31e35ca,2022-11-28,2022-11-20,359.96,309.52151
https://ops.curated.com/orders/AgAAACkAId6JldiFS6W7xsYx37sXTA,91543-71426,urn:order:21de8995-d885-4ba5-bbc6-c631dfbb174c,https://ops.curated.com/consumers/AgAAAAEA5jj4BWujRrSdXu-FcZmlRw,urn:user:e638f805-6ba3-46b4-9d5e-ef857199a547,2022-11-28,2022-11-25,359.96,201.6
https://ops.curated.com/orders/AgAAACkAT9SC69-TTGO8AlDwKCch6g,84699-43725,urn:order:4fd482eb-df93-4c63-bc02-50f0282721ea,https://ops.curated.com/consumers/AgAAAAEAIXy3nb0ISaKwaopCHW6tIQ,urn:user:217cb79d-bd08-49a2-b06a-8a421d6ead21,2022-11-28,2022-11-28,359.96,242.97
https://ops.curated.com/orders/AgAAACkAU7d_gMgyS_2assGQJY629A,27904-80468,urn:order:53b77f80-c832-4bfd-9ab2-c190258eb6f4,https://ops.curated.com/consumers/AgAAAAEA0BQxs0fPQN-01rWOXlaMjA,urn:user:d01431b3-47cf-40df-b4d6-b58e5e568c8c,2022-11-28,2022-02-13,359.96,241.92
https://ops.curated.com/orders/AgAAACkAVze_n7yARTm_4MyEZVuZig,85758-45712,urn:order:5737bf9f-bc80-4539-bfe0-cc84655b998a,https://ops.curated.com/consumers/AgAAAAEAjOdirhz9RCKM4NyBKNeNEg,urn:user:8ce762ae-1cfd-4422-8ce0-dc8128d78d12,2022-11-28,2022-11-16,359.96,242.97
https://ops.curated.com/orders/AgAAACkAA1SGnXtXTjitC7CuZVswoA,09272-30991,urn:order:0354869d-7b57-4e38-ad0b-b0ae655b30a0,https://ops.curated.com/consumers/AgAAAAEAypG0zy-eRMSGZPcc_8qJtA,urn:user:ca91b4cf-2f9e-44c4-8664-f71cffca89b4,2022-11-28,2022-02-06,359.96,235.69
https://ops.curated.com/orders/AgAAACkARhPAuBgASmGjo6RhPG7lWw,31501-15267,urn:order:4613c0b8-1800-4a61-a3a3-a4613c6ee55b,https://ops.curated.com/consumers/AgAAAAEApRb4V6OCSQ-FlzMf_yKYsw,urn:user:a516f857-a382-490f-8597-331fff2298b3,2022-11-28,2022-11-26,359.96,242.97
https://ops.curated.com/orders/AgAAACkAo8N3j5YXQFe6-sWn1_fbVw,34676-34809,urn:order:a3c3778f-9617-4057-bafa-c5a7d7f7db57,https://ops.curated.com/consumers/AgAAAAEA5yP1u6ahRBmL8Hx1MEtxUw,urn:user:e723f5bb-a6a1-4419-8bf0-7c75304b7153,2022-11-28,2022-11-26,359.96,235.69
https://ops.curated.com/orders/AgAAACkAOkVDALqIRva8q3m51ShVRA,13398-06766,urn:order:3a454300-ba88-46f6-bcab-79b9d5285544,https://ops.curated.com/consumers/AgAAAAEA63rILmHnRtWHoIBFIlxZjQ,urn:user:eb7ac82e-61e7-46d5-87a0-8045225c598d,2022-11-28,2022-11-13,359.96,201.6
https://ops.curated.com/orders/AgAAACkAfpbzCijWR5CXbhiFeqF57w,82805-40093,urn:order:7e96f30a-28d6-4790-976e-18857aa179ef,https://ops.curated.com/consumers/AgAAAAEA8hHZ7PPhRMemTBONA7sFrA,urn:user:f211d9ec-f3e1-44c7-a64c-138d03bb05ac,2022-12-06,2022-12-05,359.95000000000005,546.65
https://ops.curated.com/orders/AgAAACkAwJzlNHSuRomKQxlXAE9w0w,51114-77714,urn:order:c09ce534-74ae-4689-8a43-1957004f70d3,https://ops.curated.com/consumers/AgAAAAEA99XxPGzhQlq_i0iBsETDqw,urn:user:f7d5f13c-6ce1-425a-bf8b-4881b044c3ab,2022-12-28,2022-12-23,359.95,235.69
https://ops.curated.com/orders/AgAAACkA_BdtZxoYRc-hM51pYEPclg,63155-90592,urn:order:fc176d67-1a18-45cf-a133-9d696043dc96,https://ops.curated.com/consumers/AgAAAAEA2rBjZU70RS2EJvdqY0GyDw,urn:user:dab06365-4ef4-452d-8426-f76a6341b20f,2022-11-29,2020-03-19,359.95,228
https://ops.curated.com/orders/AgAAACkAZUY6UlWfRN2YAX1XveFDDw,05805-80358,urn:order:65463a52-559f-44dd-9801-7d57bde1430f,https://ops.curated.com/consumers/AgAAAAEA44x0UjblSFuZ6OTPGYmGFg,urn:user:e38c7452-36e5-485b-99e8-e4cf19898616,2022-11-28,2022-11-20,359.95,339.96
https://ops.curated.com/orders/AgAAACkAkVsVl0U8TB-OkU410Z5mLg,77231-58897,urn:order:915b1597-453c-4c1f-8e91-4e35d19e662e,https://ops.curated.com/consumers/AgAAAAEA7A_YeCiwSc6dndYYi_0Zjw,urn:user:ec0fd878-28b0-49ce-9d9d-d6188bfd198f,2022-12-19,2022-01-03,359.95,305.96
https://ops.curated.com/orders/AgAAACkA7B8QHV8MTiCGn5JoyMcATw,42323-58208,urn:order:ec1f101d-5f0c-4e20-869f-9268c8c7004f,https://ops.curated.com/consumers/AgAAAAEAHjyIgJm8S8iWSb2dlHgYcg,urn:user:1e3c8880-99bc-4bc8-9649-bd9d94781872,2022-12-22,2022-12-22,359.95,305.96
https://ops.curated.com/orders/AgAAACkAUDN6TEOiSNaV-ZNiOKqwrw,11957-31812,urn:order:50337a4c-43a2-48d6-95f9-936238aab0af,https://ops.curated.com/consumers/AgAAAAEA_ZADuAHEQO-7Ss0Hgb1esw,urn:user:fd9003b8-01c4-40ef-bb4a-cd0781bd5eb3,2022-12-26,2022-11-28,359.95,305.96
https://ops.curated.com/orders/AgAAACkAnthZUfdiSb6jyX2bo6yt_A,91468-95476,urn:order:9ed85951-f762-49be-a3c9-7d9ba3acadfc,https://ops.curated.com/consumers/AgAAAAEAmkQc2vfMQ1mr_BaPBH5hgw,urn:user:9a441cda-f7cc-4359-abfc-168f047e6183,2022-12-11,2022-02-10,359.95,204.44
https://ops.curated.com/orders/AgAAACkAf7xWs7dfRCOIHLcd2LhsFA,84721-15381,urn:order:7fbc56b3-b75f-4423-881c-b71dd8b86c14,https://ops.curated.com/consumers/AgAAAAEADYPWRScpQc-PXKHFxX7XHg,urn:user:0d83d645-2729-41cf-8f5c-a1c5c57ed71e,2022-12-25,2022-11-20,359.95,305.96
https://ops.curated.com/orders/AgAAACkAzRvhiTm_TpGfllcM2mdWVw,27490-69933,urn:order:cd1be189-39bf-4e91-9f96-570cda675657,https://ops.curated.com/consumers/AgAAAAEA2QbNmsW4Tja2Q4feguUW6Q,urn:user:d906cd9a-c5b8-4e36-b643-87de82e516e9,2022-12-03,2022-01-11,359.95,192.24
